date,ticker,action,price,shares,value,commission,slippage_cost,net_proceeds,entry_date,entry_price,cost_basis,pnl,pnl_pct,holding_period_return,r_multiple,days_held,reason,stop_loss,take_profit,highest_price,lowest_price,max_unrealized_gain,max_unrealized_loss,regime,sector,entry_score,atr
2015-03-06,LULU,SELL,61.01599038592812,126,7688.014788626943,7.688014788626943,7.695710499126193,7680.3267738383165,2015-02-02,64.50563888195293,8127.710499126069,-447.3837252877529,-5.409834793530166,-5.409834793530166,-1.0356104752031312,23,STOP_LOSS,61.0770674533815,71.3627817390958,68.44000244140625,62.29999923706055,6.099255239767976,-3.419297418212952,NEUTRAL_BULLISH,Consumer Discretionary,25.680136580549355,1.7142857142857142
2015-03-06,SMCI,SELL,3.8309295847855713,2182,8359.088354002117,8.359088354002116,8.367455809811577,8350.729265648115,2015-03-02,4.037585867828358,8810.012363601476,-459.283097953361,-5.118313016930031,-5.118313016930031,-1.0377952693742438,4,STOP_LOSS,3.834764349134706,4.713657596807196,4.037585867828358,3.811000108718872,0.0,-5.611911833626371,BULL_WEAK,Information Technology,29.080884611589486,0.13521434579576777
2015-03-10,SMCI,SELL,3.6754275589473346,2231,8199.878884011503,8.199878884011504,8.2080869709821,8191.679005127491,2015-03-06,3.872713825636228,8640.024544994425,-448.3455398669339,-5.094264011528971,-5.094264011528971,-1.0379868917227877,2,STOP_LOSS,3.6791066656129474,4.51807102571383,3.872713825636228,3.704999923706055,0.0,-4.3306556973034205,BULL_WEAK,Information Technology,26.793160530274154,0.12907144001552043
2015-03-17,SMCI,SELL,3.5214792411637954,2285,8046.580066059272,8.046580066059272,8.054634700759875,8038.533485993213,2015-03-10,3.7208613956232637,8502.168288999157,-463.6348030059444,-5.358494532851865,-5.358494532851865,-1.0359776677995753,5,STOP_LOSS,3.5250042454092045,4.37371856300346,3.818000078201294,3.5429999828338623,2.6106503911242473,-4.7801139004697735,BULL_WEAK,Information Technology,25.045900407961188,0.13057143347603933
2015-03-19,CNC,SELL,35.106939696415935,269,9443.766778335887,9.443766778335887,9.453219998335022,9434.32301155755,2015-03-09,31.94734707108557,8593.836362122018,840.486649435532,9.889999999999999,9.889999999999999,3.783569856278876,8,TAKE_PROFIT,31.121543450610893,35.14208177819413,35.29499816894531,31.475000381469727,10.478651295867959,-1.4785161614979558,BULL_WEAK,Health Care,23.132461987943636,0.5505357469831187
2015-03-26,CNC,SELL,34.099473493850155,248,8456.669426474838,8.45666942647484,8.465134561035086,8448.212757048364,2015-03-19,35.15146383509068,8717.563031102489,-269.3502740541244,-2.9927355121704857,-2.9927355121704857,-1.0670360359235371,5,STOP_LOSS,34.1336071009511,38.66661021859975,35.29499816894531,34.095001220703125,0.408331028625164,-3.0054583767658682,BULL_WEAK,Health Care,25.830666921574608,0.6785711560930517
2015-04-02,UAL,SELL,62.19810030716328,121,7525.970137166757,7.525970137166757,7.5335036408072185,7518.44416702959,2014-12-31,65.9364318348233,7978.308252013619,-459.8640849840285,-5.669599375690925,-5.669599375690925,-1.0338563796295663,63,STOP_LOSS,62.26036066783111,78.19000239146392,73.62000274658203,61.880001068115234,11.652997740318693,-6.152032577179467,BULL_WEAK,Industrials,37.26167678827688,2.4507141113281246
2015-04-07,ZBRA,SELL,92.43751313576058,95,8781.563747897255,8.781563747897255,8.790354101999256,8772.782184149357,2015-01-22,83.62147384300202,7944.040015085192,828.742169064165,10.542793480668045,10.542793480668045,1.9584742399503936,51,TAKE_PROFIT,79.16718917503327,92.53004317893952,92.58999633789062,83.45999908447266,10.725142816457488,-0.19310202404770882,NEUTRAL_BULLISH,Information Technology,34.252912405256446,2.227142333984375
2015-04-13,EPAM,SELL,69.55083142279845,137,9528.463904923388,9.528463904923388,9.538001906829749,9518.935441018464,2015-04-01,62.07045481743959,8503.652309989224,1015.2831310292404,12.051428698822985,12.051428698822985,3.271889034197648,7,TAKE_PROFIT,59.80545570026953,69.62045187467312,69.4000015258789,61.400001525878906,11.80843080656786,-1.0801488301199091,BULL_WEAK,Information Technology,39.62959834725644,1.5099994114467066
2015-04-15,CNC,SELL,34.14595827655691,243,8297.46786120333,8.29746786120333,8.30577363483885,8289.170393342127,2015-03-30,35.50388754849065,8627.444674283228,-338.2742809411011,-3.8247340381503347,-3.8247340381503347,-1.0516155931372755,11,STOP_LOSS,34.180138414971886,39.91638466021987,35.65999984741211,33.89500045776367,0.4397048033352391,-4.531580065787411,BULL_WEAK,Health Care,26.31968986534391,0.8824994223458427
2015-04-17,EPAM,SELL,66.75147178250339,122,8143.679557465413,8.143679557465413,8.151831388854191,8135.535877907948,2015-04-13,69.71329012162207,8505.021394837891,-369.4855169299435,-4.248570586686529,-4.248570586686529,-1.0461380862149152,4,STOP_LOSS,66.81829007257596,79.36329028510909,69.71329012162207,66.61000061035156,0.0,-4.451503444833104,BULL_WEAK,Information Technology,45.56794079613642,1.9300000326974047
2015-05-07,EPAM,SELL,63.818251687975014,128,8168.736216060802,8.168736216060802,8.176913129190325,8160.567479844741,2015-04-17,66.73213488446248,8541.713265211198,-381.14578536645695,-4.3665367540427935,-4.3665367540427935,-1.0448071361034283,14,STOP_LOSS,63.88213382179681,76.23213842668137,68.1500015258789,64.70999908447266,2.1247134440869786,-3.0302279456379977,BULL_WEAK,Information Technology,42.03927174987135,1.9000007084437773
2015-05-26,FSLR,SELL,52.13072548320612,158,8236.654626346566,8.236654626346567,8.244899525872853,8228.417971720219,2015-02-24,55.53433683223667,8774.425219493394,-546.0072477731755,-6.128841259620144,-6.128841259620144,-1.03112512641175,63,STOP_LOSS,52.18290839159772,66.70576496769984,64.75,51.060001373291016,16.594531767981447,-8.056881047237752,BULL_WEAK,Information Technology,31.28437376312637,2.234285627092633
2015-05-27,NOW,SELL,75.71607808193745,109,8253.052510931182,8.253052510931182,8.261313824755504,8244.799458420252,2015-05-26,78.51758695148825,8558.41697771222,-313.6175192919691,-3.5680017411662157,-3.5680017411662157,-1.0555846216082307,1,STOP_LOSS,75.79186995188934,87.60331028348463,78.51758695148825,77.70999908447266,0.0,-1.028543920376157,BULL_WEAK,Information Technology,30.185540727660488,1.8171446663992745
2015-06-01,NOW,SELL,75.23427420725291,110,8275.77016279782,8.275770162797821,8.28405421701433,8267.494392635022,2015-05-27,78.17994266686357,8599.793693354992,-332.2993007199693,-3.7678058580352114,-3.7678058580352114,-1.0524477476550025,3,STOP_LOSS,75.30958379104395,87.74780558626229,78.4000015258789,75.68000030517578,0.2814773860260411,-3.1976774047282386,BULL_WEAK,Information Technology,30.70277771580829,1.9135725838797433
2015-06-24,BLDR,SELL,14.148378883580541,742,10498.097131616762,10.498097131616762,10.508605737353754,10487.599034485145,2015-04-13,11.512541738355678,8542.305969859914,1945.2930646252316,22.895353651081194,22.895353651081194,3.297722108608531,51,TAKE_PROFIT,10.717541832360718,14.162541425005546,13.90999984741211,11.512541738355678,20.824750637549982,0.0,BULL_WEAK,Industrials,33.49023892429284,0.5299999373299735
2015-07-02,EA,SELL,68.22312652890301,150,10233.468979335452,10.233468979335452,10.243712692027884,10223.235510356117,2015-04-02,56.18143804485489,8427.215706728233,1796.0198036278834,21.43357112794819,21.43357112794819,3.2957570132016323,63,TAKE_PROFIT,52.5484440742564,68.29141794684986,66.1778335571289,54.52859878540039,17.79305738719781,-2.9419668078536687,BULL_WEAK,Communication Services,34.441016110558145,2.4219959803989934
2015-07-07,IBKR,SELL,11.446443031976331,1079,12350.712031502462,12.350712031502463,12.363075106608564,12338.36131947096,2015-03-11,7.904203721507438,8528.635815506525,3809.725503964435,44.81462567608696,44.81462567608696,3.311849282027182,81,TAKE_PROFIT,6.838094558086897,11.45790093290924,10.51929759979248,7.499420166015625,33.08484915652337,-5.1211174427398864,BULL_WEAK,Financials,19.311343018614174,0.7107394422803607
2015-07-27,PAYC,SELL,31.441787344385943,268,8426.399008295433,8.426399008295434,8.434833842137351,8417.972609287139,2015-07-02,33.71617548601598,9035.935030252282,-617.9624209651429,-6.745688408738271,-6.745688408738271,-1.0280505731544378,16,STOP_LOSS,31.473260604990934,41.19255842276612,35.317874908447266,31.044363021850582,4.75053709189408,-7.9244232943132875,BULL_WEAK,Industrials,45.77476025815251,1.495276587350028
2015-08-04,TKO,SELL,20.662749007248994,763,15765.677492530982,15.765677492530981,15.78145895148301,15749.911815038451,2014-12-31,10.489388667127473,8003.403553018262,7746.508262020189,96.98716162557359,96.98716162557359,3.3198136145742194,148,TAKE_PROFIT,7.4311755353591105,20.683432439688684,19.100875854492188,8.508914947509766,82.09713130710958,-18.88073540285796,BULL_WEAK,Communication Services,52.3475308478786,2.038808754512242
2015-08-05,PAYC,SELL,37.63876480773552,283,10651.770440589153,10.651770440589154,10.6624328734623,10641.118670148564,2015-07-27,30.702845629782846,8688.905313228546,1952.2133569200178,22.5904766665165,22.5904766665165,3.2973331548652167,7,TAKE_PROFIT,28.610766944022348,37.6764412489845,37.1844596862793,30.702845629782846,21.110792578161085,0.0,BULL_WEAK,Industrials,41.46423750259141,1.3947191238403316
2015-08-06,MNST,SELL,24.09883462293115,351,8458.690952648834,8.458690952648835,8.467158110760014,8450.232261696185,2015-07-27,24.80456503126937,8706.402325975549,-256.17006427936394,-2.8451634102374057,-2.8451634102374057,-1.0707471612140373,8,STOP_LOSS,24.122957580511663,27.285021534396307,25.96833229064941,24.145000457763672,4.691746289092191,-2.659045109939362,BULL_WEAK,Consumer Staples,43.07996849043596,0.45440496717180473
2015-08-13,EPAM,SELL,66.57778206378143,133,8854.84501448293,8.85484501448293,8.863708723206017,8845.990169468447,2015-08-06,70.59371267866979,9388.963786263083,-542.9736167946357,-5.688793608530229,-5.688793608530229,-1.0337332374000718,5,STOP_LOSS,66.6444264902717,83.75799997333009,70.86000061035156,68.55000305175781,0.3772119663033813,-2.8950306611788323,BULL_WEAK,Information Technology,23.69894715610922,2.632857458932059
2015-08-24,VRTX,SELL,117.52178578139441,67,7873.959647353426,7.873959647353426,7.881841488842511,7866.085687706072,2015-05-07,125.2326414214622,8390.586975237968,-524.5012875318953,-6.157225107244535,-6.157225107244535,-1.0309699084464035,75,STOP_LOSS,117.63942520660102,150.54336213766618,141.47999572753906,119.2699966430664,12.973737614778447,-4.761254502593227,BULL_WEAK,Health Care,35.547735792687824,5.062144143240794
2015-08-24,TPL,SELL,34.2551837383689,202,6919.547115150518,6.919547115150518,6.926473588739057,6912.627568035367,2015-06-29,43.51662821580934,8790.358899593486,-1877.7313315581187,-21.282541541386735,-21.282541541386735,-1.0074285797646758,39,STOP_LOSS,34.28947321158048,74.27381156323888,44.40999984741211,33.396034240722656,2.0529431351443916,-23.25684316555098,BULL_WEAK,Energy,15.579636150074746,6.151436669485908
2015-08-24,ULTA,SELL,158.9690723113371,57,9061.237121746215,9.061237121746215,9.07030742917513,9052.175884624468,2015-08-04,163.2307014273763,9304.149981360448,-251.9740967359794,-2.6108012026985317,-2.6108012026985317,-1.0775374044693622,14,STOP_LOSS,159.12820051184895,179.55377157011392,173.32000732421875,158.72000122070312,6.181009950098959,-2.7633895873933056,BULL_WEAK,Consumer Discretionary,27.588155881061127,2.7350006103515625
2015-08-24,EPAM,SELL,66.30769646670726,133,8818.923630072066,8.818923630072065,8.827751381454306,8810.104706441994,2015-08-18,70.47014191676983,9372.528874930387,-562.4241684883928,-5.906679533835357,-5.906679533835357,-1.032392445030906,4,STOP_LOSS,66.3740705372445,84.12371318185424,70.47014191676983,66.66999816894531,0.0,-5.39255867018511,BULL_WEAK,Information Technology,20.866205984931888,2.7307142530168806
2015-09-01,EPAM,SELL,69.02090634155273,132,9110.75963708496,9.11075963708496,9.119879516601998,9101.648877447875,2015-08-24,65.7424724218151,8678.006359679592,423.64251776828314,4.986782210901097,4.986782210901097,0.5748692436324354,5,REGIME_EXIT,60.15961501737871,76.90818723068786,72.06999969482422,65.7424724218151,9.624717537865957,0.0,NEUTRAL_BULLISH,Information Technology,17.361816693129896,2.791428702218192
2015-09-01,VRTX,SELL,123.91596091461182,72,8921.94918585205,8.92194918585205,8.930880065918018,8913.0272366662,2015-08-24,120.40889929432696,8669.44074919154,243.5864874746585,2.91262659225231,2.91262659225231,0.29154289989388993,5,REGIME_EXIT,108.80461855004683,143.61746078288724,134.0500030517578,119.2699966430664,11.328983021501271,-0.9458625217365513,NEUTRAL_BULLISH,Health Care,19.32050769589828,5.802140372140067
2015-09-25,INCY,SELL,105.76529337245434,74,7826.631709561621,7.826631709561622,7.834466175737447,7818.80507785206,2015-09-22,119.57545138478709,8848.583402474245,-1029.7783246221852,-11.54932542791951,-11.54932542791951,-1.0154430843618463,3,STOP_LOSS,105.87116453699133,146.98402508037861,119.57545138478709,106.62000274658205,0.0,-10.834538768760439,NEUTRAL_BULLISH,Health Care,44.28722679392624,6.8521434238978784
2015-09-28,TYL,SELL,144.24513335350827,59,8510.462867856988,8.510462867856988,8.518981849707302,8501.952404989132,2015-09-22,151.06095319167483,8912.596238308815,-410.64383331968384,-4.511966655948651,-4.511966655948651,-1.0432642840574053,4,STOP_LOSS,144.38952287638466,166.16704851084233,151.63999938964844,144.91000366210938,0.38331957116599646,-4.071832859256997,NEUTRAL_BULLISH,Information Technology,34.75330736179508,3.3357151576450894
2015-09-28,INCY,SELL,93.65917316586713,82,7680.052199601105,7.680052199601105,7.687739939541217,7672.372147401504,2015-09-25,107.46149738974091,8811.842785958755,-1139.4706385572517,-12.843971616936967,-12.843971616936967,-1.0136711620187702,1,STOP_LOSS,93.7529260919591,134.87863998530455,107.46149738974091,95.16000366210938,0.0,-11.447350005757439,NEUTRAL_BULLISH,Health Care,36.736376286817986,6.854285648890906
2015-10-01,TYL,SELL,157.1882184969406,60,9431.293109816437,9.431293109816437,9.440733843659359,9421.861816706622,2015-09-28,142.9712746846065,8578.27648107639,843.5853356302323,9.943916247299732,9.943916247299732,1.956236614649708,3,TAKE_PROFIT,135.78412999640895,157.3455640610016,164.38999938964844,142.9712746846065,14.981138520511529,0.0,NEUTRAL_BULLISH,Information Technology,31.640866278625264,3.593572344098772
2015-10-02,INCY,SELL,125.91595271166554,90,11332.435744049899,11.3324357440499,11.34377952357326,11321.103308305848,2015-09-28,94.944852895546,8545.036760599141,2776.066547706707,32.62009352965403,32.62009352965403,1.9837954273128522,4,TAKE_PROFIT,79.39628199013306,126.04199470637191,126.45999908447266,94.944852895546,33.19310655375725,0.0,NEUTRAL_BULLISH,Health Care,30.969758343288596,7.774285452706475
2015-11-04,PAYC,SELL,43.07604370350258,248,10682.858838468639,10.68285883846864,10.693552390859338,10672.17597963017,2015-10-01,36.02391532521381,8933.931000653025,1738.2449789771454,19.576240712937864,19.576240712937864,1.9757033969372022,24,TAKE_PROFIT,32.47629155463624,43.119162866368946,44.925907135009766,35.347347259521484,24.711338924243176,-1.8781080834341712,NEUTRAL_BULLISH,Industrials,56.308843936120205,1.773811885288784
2016-02-02,RCL,SELL,70.00004169274334,107,7490.004461123537,7.4900044611235375,7.497501963087316,7482.514456662414,2015-11-05,88.14502809919075,9431.51800661341,-1949.0035499509968,-20.5853770742788,-20.5853770742788,-1.007749421973191,59,STOP_LOSS,70.07011180454789,148.3947490813336,91.75285339355467,64.0385513305664,4.09305592404372,-27.34865174868061,BULL_WEAK,Consumer Discretionary,24.075745967429693,12.049944196428571
2016-02-08,LYB,SELL,44.19116575241089,149,6584.483697109223,6.584483697109222,6.591074771881061,6577.899213412114,2015-06-24,60.46179021031249,9008.80674133656,-2430.907527924447,-26.910589979729792,-26.910589979729792,-0.8994559796583349,156,REGIME_EXIT,42.32325314721874,285.6534256146268,60.92050552368164,42.26079177856445,0.7586862905870628,-30.103307177040286,BULL_WEAK,Materials,19.57869157281781,45.038327080862864
2016-02-08,ULTA,SELL,155.18465634155274,53,8224.786786102295,8.224786786102296,8.233019805907986,8216.561999316193,2015-08-24,162.04999136940884,8588.649542578669,-372.0875432624762,-4.236553775683893,-4.236553775683893,-0.5220824741382479,114,REGIME_EXIT,148.60284454498083,188.94428501826488,187.2700042724609,153.25999450683594,15.563106600580179,-5.424250126947094,NEUTRAL_BULLISH,Consumer Discretionary,21.909290107160718,6.723573412214008
2016-02-08,AZN,SELL,21.072044603347777,347,7311.999477361679,7.311999477361679,7.319318796158271,7304.687477884318,2015-03-02,25.374303593701594,8804.883347014453,-1500.1958691301352,-16.95518056078482,-16.95518056078482,-0.5679408460074673,236,REGIME_EXIT,17.762012515591113,75.05000459881983,26.607431411743164,22.078317642211918,4.8597503907364725,-12.989463688405644,BULL_WEAK,Health Care,23.87490344588829,9.935140201023646
2016-02-09,CDW,SELL,31.120966543478207,234,7282.3061711739,7.2823061711739,7.289595766941218,7275.023865002726,2015-10-19,38.8558602807055,9092.271305685086,-1817.2474406823603,-19.906633597476098,-19.906633597476098,-1.0080834856994099,77,STOP_LOSS,31.15211866214035,64.53499900925601,41.22248077392578,31.54040908813477,6.090768486717724,-18.827150241229727,BULL_WEAK,Information Technology,24.595474158484947,5.135827745710101
2016-02-11,FSLR,SELL,61.29864060974121,119,7294.5382325592045,7.294538232559205,7.301840072631606,7287.243694326646,2016-02-09,67.49304242210223,8031.672048230166,-744.4283539035205,-9.177837581570502,-9.177837581570502,-1.0193185182953237,1,REGIME_EXIT,61.35590242053276,76.69875242445644,67.49304242210223,64.41000366210938,0.0,-4.567935670630319,NEUTRAL_BEARISH,Information Technology,20.82598930013844,3.068570000784738
2016-03-08,SMCI,SELL,3.143928987631284,2524,7935.276764781362,7.935276764781362,7.943219984766511,7927.34148801658,2016-03-01,3.391647511067416,8560.518317934157,-633.1768299175765,-7.303781499338946,-7.303781499338946,-1.0257225654053799,5,STOP_LOSS,3.1470760636949793,3.8807904058122893,3.391647511067416,3.138000011444092,0.0,-7.478592595357769,NEUTRAL_BULLISH,Information Technology,24.57361858104052,0.12228572368621836
2016-03-18,FSLR,SELL,73.65966960010552,132,9723.076387213929,9.72307638721393,9.732809196409676,9713.353310826715,2016-02-12,60.97912073294958,8049.243936749344,1664.1093740773704,20.7949027712105,20.7949027712105,1.976887280760901,24,TAKE_PROFIT,54.60197959787006,73.73340300310862,73.20999908447266,60.97912073294958,20.05748558606917,0.0,NEUTRAL_BULLISH,Information Technology,28.62122537632,3.1885705675397604
2016-04-15,SMCI,SELL,3.028022912969322,2635,7978.840375674164,7.978840375674164,7.986827202877043,7970.86153529849,2016-03-08,3.2019467505099537,8437.129687593728,-466.268152295238,-5.431815426441178,-5.431815426441178,-1.0354554285628585,27,STOP_LOSS,3.031053966936258,3.7715893624222723,3.4489998817443848,2.678999900817871,7.715716421426566,-16.332153231742417,BULL_WEAK,Information Technology,24.471212387860547,0.11392852238246373
2016-04-19,EPAM,SELL,75.73588772986724,114,8633.891201204866,8.633891201204866,8.642533734939605,8625.25731000366,2016-04-15,78.49991250520684,8948.990025593579,-323.73271558991837,-3.521054593731243,-3.521054593731243,-1.0563748419041685,2,STOP_LOSS,75.81169942929654,87.46062275824116,78.49991250520684,77.08000183105469,0.0,-1.8088054226276573,BULL_WEAK,Information Technology,34.369195903546895,1.792142050606864
2016-04-27,EPAM,SELL,75.1240722349497,116,8714.392379254165,8.714392379254164,8.72311549474972,8705.67798687491,2016-04-19,77.84784143094694,9030.349605989846,-324.6716191149353,-3.498837149406775,-3.498837149406775,-1.0567564187569318,6,STOP_LOSS,75.19927150645616,86.67640784591624,78.0999984741211,75.37000274658203,0.3239101284495005,-3.182925356463251,BULL_WEAK,Information Technology,33.67898299230583,1.7657132829938615
2016-11-22,FCX,SELL,15.1168906053477,961,14527.33187173914,14.52733187173914,14.541873745484375,14512.8045398674,2016-03-04,8.960278587895196,8610.827722967284,5901.976816900116,68.7100513344498,68.7100513344498,3.3169960208779004,183,TAKE_PROFIT,7.108755375871052,15.132022627975676,13.714808464050291,7.855175018310547,53.06229967646521,-12.33336172245335,BULL_WEAK,Materials,28.095017674968176,1.2343488080160958
2017-03-14,UAL,SELL,66.49478255617625,154,10240.196513651143,10.240196513651142,10.250446960611782,10229.956317137492,2016-11-22,69.59991580276012,10718.387033625058,-488.4307164875663,-4.4614037398889135,-4.4614037398889135,-1.0437890333741062,75,STOP_LOSS,66.56134390007632,79.72848881170613,76.05000305175781,66.55000305175781,9.267377948095024,-4.382063851406781,BULL_WEAK,Industrials,34.39351232430714,2.0257146017892005
2017-04-19,SHOP,SELL,7.3026238999612065,1747,12757.683953232228,12.75768395323223,12.770454407640585,12744.926269278996,2017-03-14,6.490398237764904,11338.725721375287,1406.2005479037089,12.514265418573277,12.514265418573277,3.273899031742114,25,TAKE_PROFIT,6.244537558955874,7.309933833795002,7.271999835968018,6.382999897003174,12.042428978476272,-1.6547265179634785,BULL_WEAK,Technology,30.5318597116663,0.1639071192060197
2017-05-02,SHOP,SELL,8.156807515177398,1581,12895.912681495467,12.895912681495467,12.908821502997506,12883.016768813972,2017-04-19,7.217579819622199,11410.993694822697,1472.023073991275,13.013055886153847,13.013055886153847,3.275906317927776,9,TAKE_PROFIT,6.93336201920934,8.164972487665063,8.29800033569336,7.217579819622199,14.969290857495698,0.0,BULL_WEAK,Technology,37.07620837193106,0.18947853360857284
2017-06-02,SHOP,SELL,9.718113555991565,1428,13877.466157955954,13.877466157955954,13.89135751547137,13863.588691797999,2017-05-02,8.255484226466539,11788.831475394218,2074.757216403781,17.717062856663613,17.717062856663613,3.2893087915137738,22,TAKE_PROFIT,7.813777075189814,9.727841397388953,9.753000259399414,8.135000228881836,18.139651071368256,-1.4594419210255283,BULL_WEAK,Technology,48.513142452268546,0.294471434184483
2017-06-09,SHOP,SELL,9.317188682829617,1193,11115.406098615733,11.115406098615733,11.12653263124736,11104.290692517117,2017-06-02,9.874872344154529,11780.722706576353,-676.4320140592354,-5.647502488019862,-5.647502488019862,-1.0339991992673752,5,STOP_LOSS,9.326515198027645,11.702729497910807,9.883999824523926,9.145000457763672,0.09243137583241356,-7.391203257659407,BULL_WEAK,Technology,47.017770872446555,0.3655714307512558
2017-06-12,SHOP,SELL,8.750823496991114,1272,11131.047488172697,11.131047488172698,11.142189677850126,11119.916440684525,2017-06-09,9.274832877347272,11797.58741998573,-677.6709793012051,-5.649798624792391,-5.649798624792391,-1.033984305611824,1,STOP_LOSS,8.759583080071184,10.992332201600899,9.274832877347272,8.888999938964844,0.0,-4.15999882137803,BULL_WEAK,Technology,38.47184879126265,0.3434998648507254
2017-06-15,SHOP,SELL,8.379378842671558,1307,10951.848147371727,10.951848147371727,10.962810958328932,10940.896299224356,2017-06-12,8.97426640246975,11729.366188027963,-788.4698888036073,-6.628815472142402,-6.628815472142402,-1.028588493374882,3,STOP_LOSS,8.387766609280838,10.929265713099458,8.97426640246975,8.53600025177002,0.0,-4.883587482750884,BULL_WEAK,Technology,36.522813615239,0.3909998621259417
2017-06-22,LUV,SELL,61.57113807861203,245,15084.928829259947,15.084928829259947,15.100028858118613,15069.843900430687,2015-10-19,37.21286368829381,9117.151603631983,5952.692296798705,65.45659746680741,65.45659746680741,3.316515919011629,422,TAKE_PROFIT,29.886891539943502,61.632770849461494,55.64565658569336,31.003894805908203,49.533389990617735,-16.685006922320746,BULL_WEAK,Industrials,25.766030500426115,4.883981432233537
