Price,Close,High,Low,Open,Volume
2024-01-19,27.46994400024414,27.77516552184093,27.4144478951296,27.67342442659757,2046000
2024-01-22,27.358949661254883,27.432942693412535,27.294205978633563,27.39594705940023,1191400
2024-01-23,27.44219398498535,27.52543637257026,27.39594899816403,27.423695284603557,1004000
2024-01-24,27.51618766784668,27.534686368662413,27.34045353836364,27.368201589587237,1105700
2024-01-25,27.358949661254883,27.553182473251873,27.358949661254883,27.469940091557884,1230600
2024-01-26,27.340452194213867,27.423694579658974,27.266459158721894,27.4051958797527,526000
2024-01-29,27.173967361450195,27.377449531689642,27.173967361450195,27.340452131961335,852900
2024-01-30,27.109228134155273,27.247964877685362,27.07223249247617,27.229467938912514,723800
2024-01-31,27.33120346069336,27.33120346069336,27.025981961888316,27.06297936253531,1765900
2024-02-01,27.081478118896484,27.368200917971325,27.081478118896484,27.34970221760955,1783600
2024-02-02,26.99823570251465,27.220214814218934,26.905743964937905,27.164720477326156,2589700
2024-02-05,27.201717376708984,27.30345846918002,27.044481944768858,27.044481944768858,913600
2024-02-06,27.099973678588867,27.210964110988616,27.090726093010872,27.18321606185541,446800
2024-02-07,26.988985061645508,27.07222744507035,26.95198766273088,27.007483761102822,427400
2024-02-08,26.97048568725586,27.090725466586346,26.95198698826147,26.95198698826147,484700
2024-02-09,27.016733169555664,27.09072797237746,26.979737532277966,26.979737532277966,771300
2024-02-12,26.93349266052246,27.04448133696626,26.85025027112301,27.04448133696626,612600
2024-02-13,27.312705993652344,27.469941415079706,27.146221222243003,27.146221222243003,1742000
2024-02-14,27.210966110229492,27.36820153860389,27.19246740944822,27.22021546062013,1212200
2024-02-15,26.96123695373535,27.183216054340406,26.95198760402684,27.155469769347945,1294700
2024-02-16,27.072229385375977,27.09072808615912,26.924243307377235,27.00748569676818,1447700
2024-02-20,27.109228134155273,27.192470533100007,27.053733789569918,27.1184774856084,1657500
2024-02-21,27.081478118896484,27.275709180295618,27.081478118896484,27.1647205063913,971300
2024-02-22,26.785503387451172,26.970486857153002,26.720759702295467,26.942738807457793,2190500
2024-02-23,26.757761001586914,26.776259704079735,26.646770550763353,26.72076359660127,1196400
2024-02-26,26.794754028320312,26.831751429696457,26.68376535245827,26.748509040733328,959100
2024-02-27,26.87799644470215,26.94274013304325,26.831751457067988,26.831751457067988,1013000
2024-02-28,26.87799644470215,27.025982522091297,26.87799644470215,27.00748558551755,1113400
2024-02-29,26.887248992919922,26.979740743322047,26.80400659397135,26.822505296878457,1911000
2024-03-01,26.794754028320312,26.96123880624657,26.785504677976274,26.887245767627476,1184000
2024-03-04,26.887248992919922,26.93349575018769,26.813255945424906,26.93349575018769,828900
2024-03-05,27.164722442626953,27.2479630719218,26.951990901569893,26.979738954090365,1018000
2024-03-06,27.109228134155273,27.173971830193754,26.970491390625185,27.01673638375741,1228900
2024-03-07,27.035232543945312,27.081479296861346,26.951990152829694,26.979738204579313,1434600
2024-03-08,27.072229385375977,27.09072808615912,26.89649525620252,27.053730684592832,1091400
2024-03-11,27.053730010986328,27.257210422134868,27.04448066082505,27.155471098627178,989500
2024-03-12,26.896495819091797,27.099976239565198,26.85950018088447,27.00748626198026,881300
2024-03-13,26.868749618530273,26.951992015398513,26.75776093212819,26.841003328996432,945800
2024-03-14,26.97048568725586,27.118471750944895,26.813250274069627,26.813250274069627,2614800
2024-03-15,27.127723693847656,27.192467382384464,26.970488265629747,27.07222935569228,1650300
2024-03-18,27.081478118896484,27.099975055125093,27.00748508158255,27.03523136799205,645700
2024-03-19,26.859500885009766,27.099976949994605,26.850251534182153,27.05373195998982,1258700
2024-03-20,26.59393310546875,26.93991505549913,26.584582000935384,26.930563950965766,1987800
2024-03-21,26.425617218017578,26.547178011834234,26.36016126876701,26.519126481321617,1288400
2024-03-22,26.640687942504883,26.650039047423626,26.4162667750778,26.434968984915283,692800
2024-03-25,26.752899169921875,26.77159959604506,26.68744321963853,26.68744321963853,502300
2024-03-26,26.762250900268555,26.790302431879418,26.68744384340471,26.715495375015575,555000
2024-03-27,26.491073608398438,26.68744324296096,26.481722503558235,26.650038823600145,1315500
2024-03-28,26.472370147705078,26.519125669696557,26.425616409254395,26.463019043306783,607000
2024-04-01,26.640687942504883,26.687443467098586,26.472371621049348,26.48172272596809,742200
2024-04-02,26.911861419677734,26.98666846655043,26.874457004471044,26.874457004471044,1121200
2024-04-03,26.930564880371094,27.01472304053495,26.818355189179876,26.911864454199815,1404100
2024-04-04,27.31395149230957,27.342004807114602,26.743548359601135,26.752899464536146,2022900
2024-04-05,27.108232498168945,27.313951455841813,27.014723232484588,27.304602134460186,1766000
2024-04-08,27.108232498168945,27.154988022781573,27.05212765217469,27.11758360309147,859300
2024-04-09,27.13628578186035,27.360706949121266,27.061478726106714,27.08017915238945,1245500
2024-04-10,27.43551254272461,27.547722228604506,27.342003282130825,27.407459229484232,1634500
2024-04-11,27.46356773376465,27.641233379145703,27.351356256671583,27.38876067688291,1721600
2024-04-12,27.80954933166504,27.884356387547854,27.594479268944553,27.631881905115513,1798300
2024-04-15,27.996566772460938,28.05267161630211,27.52902224552257,27.55707377567274,2153800
2024-04-16,27.949813842773438,28.033972008113643,27.809550828386755,27.828253039249244,2149800
2024-04-17,28.005918502807617,28.108777088224638,27.809548869664457,27.87500481953189,1995800
2024-04-18,28.005918502807617,28.071374452675048,27.77214623411487,27.90305813384973,2489300
2024-04-19,27.837602615356445,27.97786562203745,27.762795559557183,27.931111880990745,3377600
2024-04-22,27.66928482055664,27.856303341866663,27.510319612505363,27.706687454694165,1876300
2024-04-23,27.482269287109375,27.63188340700707,27.43551554346922,27.575778557930683,1013500
2024-04-24,27.519672393798828,27.631882086589545,27.463567547403468,27.500970183820073,1103700
2024-04-25,27.80019760131836,28.04332097335321,27.753443861271254,27.88435576023584,1680800
2024-04-26,27.71603775024414,27.837600320610193,27.641230700611473,27.81889811231684,1219400
2024-04-29,27.603830337524414,27.734742239261735,27.594479232608762,27.659935183477423,879500
2024-04-30,28.02461814880371,28.033969253316055,27.697338408575725,27.70668772954725,898300
2024-05-01,27.9685115814209,28.04331862936808,27.641230077824208,28.024616421496106,1471800
2024-05-02,27.75344467163086,27.996568050764555,27.69733982522798,27.818900623024373,1800000
2024-05-03,27.426162719726562,27.547723515699527,27.34200455961417,27.38876008386599,2215600
2024-05-06,27.31395149230957,27.435514072923805,27.29525106598045,27.33265370217959,868800
2024-05-07,27.304603576660156,27.332655109368485,27.23914583874507,27.26719915499439,848600
2024-05-08,27.18303871154785,27.342003923222318,27.164336502282424,27.342003923222318,813600
2024-05-09,26.9586181640625,27.239144175260133,26.949267059217128,27.239144175260133,806200
2024-05-10,26.883811950683594,26.958619008248206,26.837058208533563,26.883811950683594,684400
2024-05-13,26.94926643371582,26.96796864297248,26.809003431372552,26.818354536000882,385000
2024-05-14,26.865110397338867,27.005373410759745,26.83705886477928,26.939917456732736,710200
2024-05-15,26.640687942504883,26.79965315904168,26.621985732667405,26.771599844285458,682800
2024-05-16,26.65003776550293,26.668739974440793,26.54717739988547,26.62198445209613,901600
2024-05-17,26.584583282470703,26.678092548771232,26.584583282470703,26.640688128834658,807600
2024-05-20,26.706144332885742,26.724846543030996,26.537828008660302,26.58458353402344,752300
2024-05-21,26.67809295654297,26.734197803764477,26.659390746288818,26.69679338325618,1018300
2024-05-22,26.818355560302734,26.893162616645718,26.678092552602255,26.734197398974263,785300
2024-05-23,27.23914337158203,27.27654778985992,26.81835436720076,26.827705471770233,1772300
2024-05-24,27.24849510192871,27.285899521065613,27.14563651638397,27.220443571116903,953600
2024-05-28,27.416810989379883,27.519671356846313,27.30460130081727,27.32330172655048,825800
2024-05-29,27.69734001159668,27.716040438162864,27.622532954709175,27.650584486328913,763300
2024-05-30,27.93111228942871,28.005919346321882,27.86565455404888,27.94046161094205,891300
2024-05-31,27.519672393798828,27.959163627054142,27.51032128880945,27.912409885648163,1487400
2024-06-03,27.61318016052246,27.846952421938376,27.491617585803333,27.491617585803333,1387400
2024-06-04,27.529020309448242,27.734739244758526,27.46356436564682,27.69733661267516,1268300
2024-06-05,27.45421600341797,27.650583854432234,27.42616268889841,27.45421600341797,695700
2024-06-06,27.416810989379883,27.51032025220929,27.32330172655048,27.454215407927983,1369300
2024-06-07,27.5009708404541,27.52902415609206,27.276549665973306,27.463568203144447,988800
2024-06-10,27.44486427307129,27.58512727539053,27.44486427307129,27.529022431171004,383800
2024-06-11,27.5477237701416,27.75344451166796,27.529023343809033,27.566425980015072,629200
2024-06-12,27.566425323486328,27.631881272943655,27.257846002086886,27.285899316228964,1144300
2024-06-13,27.631881713867188,27.80019803432378,27.58512797309186,27.64123281873043,628700
2024-06-14,27.68798828125,27.884356132317162,27.678637176407626,27.80954907711907,856400
2024-06-17,27.538372039794922,27.800195820956557,27.50096762331998,27.781493612719085,815100
2024-06-18,27.51032257080078,27.594480736086076,27.43551551094063,27.53837588707621,515200
2024-06-20,27.32330322265625,27.5757777110578,27.248496165004784,27.547724395610647,841300
2024-06-21,27.32330322265625,27.379409853550555,27.248496165004784,27.30460279589909,677000
2024-06-24,27.154987335205078,27.285899233723892,27.042775862516915,27.257845919666636,550200
2024-06-25,27.351354598999023,27.44486386031915,27.154986755413493,27.183038285330962,896600
2024-06-26,27.355148315429688,27.506857830110164,27.32670210323207,27.440485143502464,570800
2024-06-27,27.336183547973633,27.440484515123025,27.27929293340125,27.402556233061418,551400
2024-06-28,27.38359260559082,27.516339786775998,27.15602833451345,27.36463027272442,1351300
2024-07-01,27.374113082885742,27.45944810438989,27.18447528093847,27.32670272813887,1328000
2024-07-02,27.25084686279297,27.440484657041733,27.25084686279297,27.42152051591285,1483200
2024-07-03,27.298255920410156,27.34566446246296,27.212919097899146,27.231881429608293,1110900
2024-07-05,27.25084686279297,27.402556374783966,27.241364792228527,27.28877514505074,1019100
2024-07-08,27.279294967651367,27.326703515243658,27.061212755094555,27.222402540316416,1644300
2024-07-09,27.317218780517578,27.431001815573154,27.184473413386062,27.307736710219615,1945700
2024-07-10,27.032766342163086,27.35514952727079,27.02328427101049,27.336185384965596,1684000
2024-07-11,27.0137996673584,27.099136491211436,26.93794491376903,27.023281737622067,1610000
2024-07-12,26.862091064453125,26.994836435573205,26.69141741100157,26.95690996176177,1645500
2024-07-15,26.719863891601562,26.79571864850771,26.644009134695413,26.719863891601562,1506600
2024-07-16,26.255252838134766,26.6345266162899,26.236288697097,26.6345266162899,1382500
2024-07-17,26.09406280517578,26.312145014494323,26.084580734094086,26.312145014494323,1702000
2024-07-18,26.454370498657227,26.482816709789333,25.999241971663555,26.198360024028283,1919900
2024-07-19,26.70090103149414,26.757791649773647,26.492300892122522,26.53970943926875,1263200
2024-07-22,26.615564346313477,26.75779179705517,26.577637870091767,26.625046417498943,1144900
2024-07-23,26.672452926635742,26.691417067557463,26.558671698145446,26.625044382851456,779100
2024-07-24,27.004318237304688,27.042246519258555,26.738827497707717,26.795718112118493,1498500
2024-07-25,26.9569091796875,27.023281863321934,26.625043952995338,27.004317722706386,2049800
2024-07-26,26.53970718383789,26.814681797774202,26.41644388662092,26.814681797774202,1450000
2024-07-29,26.577634811401367,26.681933965397914,26.473333848884874,26.482815918979096,1195500
2024-07-30,26.454370498657227,26.59659793727775,26.369033673780912,26.549189393910908,1150500
2024-07-31,26.39748191833496,26.52074522569583,26.169917637308643,26.454372536461506,1684000
2024-08-01,26.738828659057617,26.890538176422247,26.245771823362517,26.321626582044832,1870300
2024-08-02,27.156028747558594,27.40255716377214,26.95691068553232,26.96639275636978,1950700
2024-08-05,27.857685089111328,27.99991433996852,27.63960289029304,27.905095442237076,4313100
2024-08-06,27.658567428588867,27.92405998434411,27.336184256786098,27.838723156012787,1399600
2024-08-07,27.81975746154785,27.857683933955727,27.32670066060563,27.478410167277087,1357900
2024-08-08,27.34566307067871,27.715454743725548,27.3077347921509,27.705972674093594,1136800
2024-08-09,27.317218780517578,27.49737449913891,27.22239988605793,27.37411120230536,877000
2024-08-12,27.431001663208008,27.4973743464051,27.269810086077936,27.269810086077936,711000
2024-08-13,27.14654541015625,27.41203795565773,27.137065148281202,27.34566527141236,885000
2024-08-14,26.994836807250977,27.17499253376587,26.956910332917353,27.165510463052446,1031100
2024-08-15,26.625041961669922,26.805197667003558,26.59659575287413,26.68193257074165,1080900
2024-08-16,26.558671951293945,26.700899392522487,26.520743669088983,26.672453180868764,950800
2024-08-19,26.416446685791016,26.530227924737147,26.406964614458808,26.530227924737147,899500
2024-08-20,26.454370498657227,26.511261112401435,26.406961955290388,26.444888428279857,1233700
2024-08-21,26.425926208496094,26.530225366050967,26.378515856407503,26.406962067660658,1334000
2024-08-22,26.549190521240234,26.63452734974011,26.35007246042057,26.38799893502047,1427900
2024-08-23,26.274213790893555,26.492297784335364,26.245769389350663,26.44488743423065,1399700
2024-08-26,26.23628807067871,26.302660754206137,26.11302477391634,26.255252211263684,1221900
2024-08-27,26.226806640625,26.321625537344577,26.217324570101038,26.255252852196882,963400
2024-08-28,26.33110809326172,26.501781748799182,26.16991650842301,26.245771265492987,1122000
2024-08-29,26.1699161529541,26.340589806173288,26.018206640874837,26.150952011814184,1764000
2024-08-30,26.056135177612305,26.31214567771055,26.037171034970914,26.160436153619777,1522800
2024-09-03,26.435405731201172,26.53970669435957,26.131986720398512,26.18887914131398,2113900
2024-09-04,26.425926208496094,26.51126122521553,26.293179031168055,26.454370611229237,1955500
2024-09-05,26.56815528869629,26.71986480771005,26.359553343662277,26.387999556672405,1847800
2024-09-06,26.852609634399414,26.890537917635612,26.416445228303644,26.54919060259017,2697900
2024-09-09,26.549190521240234,26.738828319799982,26.42592721814045,26.6534914913001,1790400
2024-09-10,26.615564346313477,26.814684224167976,26.492301037942717,26.492301037942717,1492000
2024-09-11,26.549190521240234,27.099137966839407,26.511262238120253,26.68193589512001,1662400
2024-09-12,26.378517150878906,26.672454114172467,26.378517150878906,26.530226667967202,1207300
2024-09-13,26.207841873168945,26.369033451183487,26.12250504901301,26.35955138088616,1903600
2024-09-16,26.06561279296875,26.179395820845503,25.99924011359059,26.122503402647187,1087600
2024-09-17,26.084579467773438,26.16991629484572,25.942352025492983,26.018206781943896,1494600
2024-09-18,26.1699161529541,26.19836055614394,25.85701505822561,26.07509725577455,2207900
2024-09-19,25.8475341796875,25.970797485741524,25.76219734914236,25.809605895658496,1719100
2024-09-20,25.838050842285156,25.961314142297702,25.79064229809265,25.894941457020177,1347100
2024-09-23,25.80960464477539,25.875979138609257,25.771678171104643,25.80960464477539,1009400
2024-09-24,25.74323272705078,25.857015768495774,25.714788323079603,25.781161010372475,1011500
2024-09-25,25.94025993347168,25.98831635043887,25.709594631523775,25.738428481704087,1069600
2024-09-26,25.79609489440918,25.88259461361446,25.75764976002243,25.82492874519924,843600
2024-09-27,25.738428115844727,25.767260132450343,25.536594833781233,25.748039399101547,1179200
2024-09-30,25.71920394897461,25.96909179860829,25.71920394897461,25.767258529103703,1417100
2024-10-01,25.824928283691406,25.969093868735573,25.73842856603193,25.77687186656677,1984500
2024-10-02,25.81531524658203,25.959480821832752,25.776870115493974,25.81531524658203,1169100
2024-10-03,25.930648803710938,26.036371088500264,25.87298293617352,25.921037520260555,1192000
2024-10-04,25.738428115844727,25.96909341451384,25.72881683258791,25.796093982220796,1406100
2024-10-07,25.969093322753906,26.055593038594786,25.77687132462643,25.824927740740716,1471600
2024-10-08,25.90181541442871,26.036369709276567,25.87298156560498,25.930647430087664,1398400
2024-10-09,25.651927947998047,25.959481674141202,25.623094098735322,25.91142525870333,1514400
2024-10-10,25.690372467041016,25.77687218577165,25.65192916603012,25.671149899953118,1545800
2024-10-11,25.469316482543945,25.680759204723866,25.44048263413383,25.661538472281876,1706200
2024-10-14,25.34437370300293,25.555816427106475,25.305928571439683,25.498150562926376,1184600
2024-10-15,25.546205520629883,25.565428086694745,25.38281737540816,25.430871957405515,2177100
2024-10-16,25.34437370300293,25.5750389928881,25.334762420112117,25.565427709997287,1232700
2024-10-17,25.248262405395508,25.334762117213867,25.229039839843708,25.238651122619608,1341400
2024-10-18,25.248262405395508,25.39242798070452,25.219428557067804,25.277094420558463,1257100
2024-10-21,25.44048309326172,25.48853950814586,25.238651650242687,25.277094948985212,1444200
2024-10-22,25.45970344543457,25.5846482801043,25.38281502147036,25.555814433680986,1524300
2024-10-23,25.7095947265625,25.834537744809325,25.56542914145774,25.59426115857977,1932100
2024-10-24,25.79609489440918,25.911426631239618,25.74804030959065,25.76726104361912,1931400
2024-10-25,25.97870445251465,26.01714775201415,25.690371457026682,25.719205306524927,1709100
2024-10-28,25.81531524658203,25.853758544505343,25.76725883272196,25.844147261733326,1439200
2024-10-29,25.91142463684082,25.949869768268453,25.757647777459816,25.921035919697726,1005400
2024-10-30,25.949872970581055,25.96909553866701,25.77687352413745,25.94026168653808,1870200
2024-10-31,26.209369659423828,26.25742424192516,26.084424811856653,26.122869944389574,2216500
2024-11-01,26.055593490600586,26.12287064116286,25.872982772528083,26.113259357773266,1657400
2024-11-04,26.209369659423828,26.305480657591314,26.084424811856653,26.103647378123114,2137700
2024-11-05,25.959482192993164,26.238202075444367,25.93064834315414,26.21898134204986,1324700
2024-11-06,25.03681755065918,25.257873385526665,25.007985535841698,25.19059440690151,4685000
2024-11-07,25.03681755065918,25.084873963962863,24.988762970520224,25.02720810116317,1774700
2024-11-08,24.911876678466797,25.056042264409864,24.82537696026798,25.00798768015047,1631300
2024-11-11,24.73887825012207,24.806155404092568,24.633155960645603,24.806155404092568,2040800
2024-11-12,24.950319290161133,24.969541856599953,24.681210692676977,24.719653992389784,1954400
2024-11-13,24.93109703063965,25.007985458523095,24.83498603749416,24.93109703063965,1220100
2024-11-14,25.065650939941406,25.09448478739596,24.88304023905863,24.89265152154348,1509800
2024-11-15,25.248262405395508,25.296316986110263,25.13292884524945,25.16176269357715,1992500
2024-11-18,25.267486572265625,25.315541156025823,25.200207588570535,25.267486572265625,1328500
2024-11-19,25.35398292541504,25.5365936323737,25.277094496142666,25.46931648590597,1742600
2024-11-20,25.267486572265625,25.459706740471283,25.238652722110587,25.30592987264081,1718100
2024-11-21,24.998374938964844,25.305928659886668,24.921486508734386,25.18098564819897,2688800
2024-11-22,24.77732276916504,24.998376793329662,24.75810020189031,24.988765509692296,1577600
2024-11-25,24.546655654907227,24.661987383738182,24.49859924025701,24.59471023639266,1740600
2024-11-26,24.47937774658203,24.710043047511757,24.450545729693854,24.594711313629322,1343600
2024-11-27,24.556264877319336,24.57548744300145,24.392876735350885,24.469765164914584,1319700
2024-11-29,24.43132209777832,24.537044376865072,24.373656233351355,24.537044376865072,938200
2024-12-02,24.508211135864258,24.556265718551003,24.402488854155628,24.412100137325943,1873000
2024-12-03,24.57548713684082,24.633153000004004,24.479376142792358,24.488987425513677,1172600
2024-12-04,24.40248680114746,24.52743163868497,24.37365478722701,24.46976394451473,1601300
2024-12-05,24.527433395385742,24.556265411371193,24.383267815964082,24.421711114999617,1302100
2024-12-06,24.623544692993164,24.652376709330206,24.479377278648656,24.498599844983232,1686400
2024-12-09,24.748489379882812,24.777323231332737,24.585101221329804,24.604323788963086,1413100
2024-12-10,24.8445987701416,24.873430786552678,24.71965392181084,24.79654235418176,1621400
2024-12-11,24.911876678466797,24.92148796195165,24.786933659493442,24.815765676783126,1546500
2024-12-12,25.03681755065918,25.056040115980654,24.88304069441685,24.911874542399058,2303800
2024-12-13,25.123319625854492,25.142542192985044,24.98876532227042,25.027210456531524,1903100
2024-12-16,25.171377182006836,25.200209200841638,25.056043607172683,25.104100027172322,1497900
2024-12-17,25.34437370300293,25.41165085007384,25.267485273041206,25.315539854330495,1288900
2024-12-18,25.9979248046875,26.01714737073796,25.2002066452414,25.32515149140459,2497900
2024-12-19,25.9979248046875,26.00753608771273,25.728816212640254,25.824927209727754,3393900
2024-12-20,25.699981689453125,26.113257682873776,25.478927685165488,26.094035117327525,3418100
2024-12-23,25.683374404907227,25.908066841213838,25.64429648728642,25.771295992878695,1775500
2024-12-24,25.46845054626465,25.732220910151078,25.46845054626465,25.693142991054835,1014600
2024-12-26,25.439144134521484,25.56614364572874,25.40983569501008,25.56614364572874,1212100
2024-12-27,25.644298553466797,25.78106754948385,25.507529557449743,25.605220632697456,1621600
2024-12-30,25.898298263549805,26.103451748189162,25.79083584968858,25.917837223040525,2124300
2024-12-31,25.927608489990234,26.025299567502266,25.790837627465237,25.849452646640028,2589700
2025-01-02,26.03506851196289,26.17183937167232,25.732222078566696,25.76153051921968,2746500
2025-01-03,25.839683532714844,26.025298059905694,25.8103750931563,25.937374604567815,1672700
2025-01-06,25.859220504760742,25.917837383596023,25.614989099626985,25.751759953571558,2197200
2025-01-07,25.966684341430664,26.06437728150216,25.732222403261776,25.751761363943647,1679100
2025-01-08,25.927608489990234,26.103453547514608,25.89830004873391,25.986223509165026,1528300
2025-01-10,26.367223739624023,26.396532180670064,26.064377302166342,26.064377302166342,1941800
2025-01-13,26.152299880981445,26.4160702514967,26.13276092094229,26.40630077147712,1791900
2025-01-14,26.01552963256836,26.24022395159886,25.995992535410004,26.025299112816455,1552100
2025-01-15,25.57591438293457,25.693144420067977,25.527066981347446,25.62475992118385,1629500
2025-01-16,25.624759674072266,25.673607075188333,25.556375175847602,25.595453096740453,1142700
2025-01-17,25.448911666870117,25.49775906589427,25.3512205954973,25.46845062647978,1436400
2025-01-21,25.13629722595215,25.36098968449631,25.126527745580074,25.36098968449631,1570700
2025-01-22,25.077680587768555,25.136295602878324,25.0483721485448,25.067911108027303,1435200
2025-01-23,24.86275863647461,25.077681609525676,24.852989156335315,25.077681609525676,1161700
2025-01-24,24.950681686401367,24.989757742981773,24.872525846564994,24.91160376648318,1244300
2025-01-27,24.77483558654785,25.14606652126541,24.765066106247673,25.136297040965232,1808300
2025-01-28,24.716217041015625,24.843218413031213,24.638063067212848,24.774833918870996,1923300
2025-01-29,24.784605026245117,24.852989524896493,24.657603645888702,24.735757624824252,1291700
2025-01-30,24.706449508666992,24.843218497452188,24.628293671260913,24.833449017776427,1471500
2025-01-31,24.911603927612305,24.921373407655043,24.638064076429075,24.657603036514548,1816400
2025-02-03,24.97998809814453,25.282834522160694,24.882295162331577,25.2339889859231,2133700
2025-02-04,24.90183448791504,25.02883586533858,24.88229552779791,24.97998846504576,1489200
2025-02-05,24.73575782775879,25.038604265701395,24.725988347394466,24.89206578691225,1141700
2025-02-06,24.81391143798828,24.921373857058438,24.696681402037044,24.71621849913703,1311600
2025-02-07,25.058141708374023,25.087450147691445,24.774834248323213,24.8041408243029,2381200
2025-02-10,24.989757537841797,25.077680993598175,24.90183408208542,24.931142521783467,1446600
2025-02-11,24.90183448791504,25.06791192223504,24.88229552779791,25.06791192223504,1284000
2025-02-12,25.038602828979492,25.185143162697962,24.9897572932985,25.116756804071727,1398800
2025-02-13,24.852989196777344,25.04837320986776,24.823680756311767,24.960449751808838,1704200
2025-02-14,24.950681686401367,24.979988263002227,24.833449789984588,24.88229532654454,1212100
2025-02-18,24.96044921875,25.087450594717435,24.95068160214122,24.989757658589664,1692700
2025-02-19,24.92137336730957,25.097220281118553,24.911603887282652,25.019066304240983,1449600
2025-02-20,25.15583610534668,25.302374583778217,24.989758666234177,24.99952814657466,1774700
2025-02-21,25.605220794677734,25.654068195948422,25.312143840404932,25.33168280091321,2460300
2025-02-24,25.605220794677734,25.66383767620256,25.46845179779547,25.51729919906616,2744700
2025-02-25,25.497758865356445,25.70291234963114,25.419604890870218,25.546604400658687,2901300
